--------- beginning of main
09-05 12:10:34.403 I/OPENHU  (22217): [2] AutomationReceiver.onReceive | AutomationReceiver: com.andrerinas.openheadunit.ACTION_LOG_MARKER
09-05 12:11:37.227 I/OPENHU  (22217): [67] WifiLauncherNative.onNativeCredentials | AapService: Received WiFi credentials from manager (SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1). Updating and Triggering Poke.
09-05 12:11:37.228 I/OPENHU  (22217): [67] NativeAaHandshakeManager.updateWifiCredentials | NativeAA: Credentials updated. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=5E:6D:68:B4:E1:83, identity stable=no
09-05 12:11:37.229 I/OPENHU  (22217): [67] NativeAaHandshakeManager.triggerPoke | NativeAA: a chosen driver's wake poke is running — not replacing it with the multi-device loop.
09-05 12:11:37.230 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: BSSID read from the IPv6 link-local address of p2p-wlan0-12 (EUI-64): 5E:6D:68:B4:E1:83
09-05 12:11:37.230 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: Initial BSSID from IPv6 link-local: 5E:6D:68:B4:E1:83
09-05 12:11:37.232 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: onGroupInfoAvailable: SSID: DIRECT-TX-Navegadortz2, BSSID: 5E:6D:68:B4:E1:83 (source=IPv6 link-local), GO: true, IFACE: p2p-wlan0-12, Freq: 5765 MHz (5GHz)
09-05 12:11:37.240 I/OPENHU  (22217): [68] WifiDirectManager.onGroupInfoAvailable$lambda$7 | WifiDirectManager: SUCCESS - Providing credentials to listener. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=5E:6D:68:B4:E1:83, identity stable=no
09-05 12:11:37.242 I/OPENHU  (22217): [68] WifiLauncherNative.onNativeCredentials | AapService: Received WiFi credentials from manager (SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1). Updating and Triggering Poke.
09-05 12:11:37.243 I/OPENHU  (22217): [68] NativeAaHandshakeManager.updateWifiCredentials | NativeAA: Credentials updated. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=5E:6D:68:B4:E1:83, identity stable=no
09-05 12:11:37.244 I/OPENHU  (22217): [68] NativeAaHandshakeManager.triggerPoke | NativeAA: a chosen driver's wake poke is running — not replacing it with the multi-device loop.
09-05 12:11:39.393 I/OPENHU  (22217): [55] 1.invokeSuspend | NativeAA: Manual poke to motorola edge 30 neo finished.
09-05 12:11:54.400 I/OPENHU  (22217): [55] 1.invokeSuspend | NativeAA: Attempting manual poke to motorola edge 30 neo...
09-05 12:11:54.405 I/OPENHU  (22217): [55] NativeAaHandshakeManager.pokeDevice | NativeAA: Calling socket.connect() for motorola edge 30 neo via HFP-AG (0000111f-0000-1000-8000-00805f9b34fb)...
09-05 12:12:09.846 I/OPENHU  (22217): [55] NativeAaHandshakeManager.pokeDevice | NativeAA: Calling socket.connect() for motorola edge 30 neo via HSP-AG (00001112-0000-1000-8000-00805f9b34fb)...
09-05 12:12:25.223 I/OPENHU  (22217): [55] 1.invokeSuspend | NativeAA: Manual poke to motorola edge 30 neo finished.
09-05 12:12:36.391 W/OPENHU  (22217): [2] WifiDirectManager.recoverNativeGroup | WifiDirectManager: Native AA recovery (no phone joined within 60s): recreate attempt 2/4, dropping the band request and letting this unit choose.
09-05 12:12:36.392 I/OPENHU  (22217): [2] WifiDirectManager.claimNativeCreateWindow | WifiDirectManager: a Native AA group create is claimed (recreating the group); a refresh in the next 15s waits for it.
09-05 12:12:36.393 I/OPENHU  (22217): [2] WifiDirectManager.invalidateNativeGroupCredentials | WifiDirectManager: the group is being removed (recreating the group), so its credentials are no longer handed out.
09-05 12:12:36.395 I/OPENHU  (22217): [2] WifiDirectManager.chooseNativeGroupIdentity | WifiDirectManager: group identity: asking for the kept network DIRECT-TX-Navegadortz2 again, so a phone that saved it can rejoin without being set up for a new one.
09-05 12:12:36.398 I/OPENHU  (22217): [2] WifiDirectManager.standardCreateGroup | WifiDirectManager: standard createGroup as DIRECT-TX-Navegadortz2, band left to the platform.
09-05 12:12:36.516 I/OPENHU  (22217): [2] WifiDirectManager.onStandardCreateSucceeded | WifiDirectManager: Standard createGroup SUCCESS!
09-05 12:12:36.584 I/OPENHU  (22217): [2] 1.onReceive | WifiDirectManager: Connected. Requesting info...
09-05 12:12:36.589 I/OPENHU  (22217): [2] WifiDirectManager.onConnectionInfoAvailable | WifiDirectManager: Group formed. Owner: true, GO IP: 192.168.49.1
09-05 12:12:36.592 I/OPENHU  (22217): [2] 1.invoke | WifiDirectManager: Updated localDeviceAddress via requestDeviceInfo: 02:00:00:00:00:00
09-05 12:12:36.597 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: System Location Check: GPS=true, Network=true
09-05 12:12:36.598 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump | WifiDirectManager: == BSSID source dump (iface=p2p-wlan0-13) ==
09-05 12:12:36.598 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   static override (Settings)       = 0
09-05 12:12:36.599 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   getGroupOwnerBssid()             = null
09-05 12:12:36.604 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   IPv6 link-local (p2p-wlan0-13)   = 0a:8a:94:c2:69:db
09-05 12:12:36.609 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   IPv6 link-local (any p2p/ap)     = 0a:8a:94:c2:69:db
09-05 12:12:36.620 W/OPENHU  (22217): [2] WifiDirectManager.getWifiDirectMac | WifiDirectManager: No valid MAC found in NetworkInterface scan for p2p-wlan0-13
09-05 12:12:36.620 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   NetworkInterface.hardwareAddress = 00:00:00:00:00:00
09-05 12:12:36.621 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   lastKnownBssid (null)            = null
09-05 12:12:36.621 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   requestDeviceInfo                = 02:00:00:00:00:00
09-05 12:12:36.622 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   group.owner.deviceAddress        = 02:00:00:00:00:00
09-05 12:12:36.624 I/OPENHU  (22217): [2] WifiDirectManager.getMacFromShell | WifiDirectManager: MAC retrieved via sysfs (p2p-wlan0-13): 0a:8a:94:c2:69:db
09-05 12:12:36.625 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   sysfs / ip link                  = 0a:8a:94:c2:69:db
09-05 12:12:36.626 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   Settings.Secure p2p address      = null
09-05 12:12:36.627 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   reflection over WifiP2pGroup     = null
09-05 12:12:36.627 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump | WifiDirectManager: == end BSSID source dump ==
09-05 12:12:36.632 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: BSSID read from the IPv6 link-local address of p2p-wlan0-13 (EUI-64): 0A:8A:94:C2:69:DB
09-05 12:12:36.633 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: Initial BSSID from IPv6 link-local: 0A:8A:94:C2:69:DB
09-05 12:12:36.634 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: onGroupInfoAvailable: SSID: DIRECT-TX-Navegadortz2, BSSID: 0A:8A:94:C2:69:DB (source=IPv6 link-local), GO: true, IFACE: p2p-wlan0-13, Freq: 5180 MHz (5GHz)
09-05 12:12:36.636 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: group identity ssid=DIRECT-TX-Navegadortz2 persistent=yes (netId 5) asked=persistent matchesRequest=yes bssid=0A:8A:94:C2:69:DB stable=no (same name but the BSSID moved from 5E:6D:68:B4:E1:83 to 0A:8A:94:C2:69:DB; this unit re-addresses the group on every create) source=IPv6 link-local
09-05 12:12:36.639 W/OPENHU  (22217): [2] WifiDirectManager.logStationCoexistence | WifiDirectManager: This unit is connected to another WiFi network on 5500 MHz while hosting the WiFi Direct group on 5180 MHz. One radio has to retune between the two, which can cost the projected video and audio a few hundred milliseconds at a time. Measured units have run clean in this state, so read this as context for a report rather than as something to change.
09-05 12:12:36.640 I/OPENHU  (22217): [2] WifiDirectManager.notifyNativeGroupStarted | WifiDirectManager: Native AA WiFi Direct: 5GHz (5180 MHz), standard fallback, SSID=DIRECT-TX-Navegadortz2
09-05 12:12:36.646 I/OPENHU  (22217): [71] WifiDirectManager.onGroupInfoAvailable$lambda$7 | WifiDirectManager: SUCCESS - Providing credentials to listener. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=0A:8A:94:C2:69:DB, identity stable=no
09-05 12:12:36.649 I/OPENHU  (22217): [71] WifiLauncherNative.onNativeCredentials | AapService: Received WiFi credentials from manager (SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1). Updating and Triggering Poke.
09-05 12:12:36.650 I/OPENHU  (22217): [71] NativeAaHandshakeManager.updateWifiCredentials | NativeAA: Credentials updated. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=0A:8A:94:C2:69:DB, identity stable=no
09-05 12:12:36.652 I/OPENHU  (22217): [71] NativeAaHandshakeManager.triggerPoke | NativeAA: a chosen driver's wake poke is running — not replacing it with the multi-device loop.
09-05 12:12:37.519 I/OPENHU  (22217): [2] WifiDirectManager.onConnectionInfoAvailable | WifiDirectManager: Group formed. Owner: true, GO IP: 192.168.49.1
09-05 12:12:37.521 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: System Location Check: GPS=true, Network=true
09-05 12:12:37.526 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: BSSID read from the IPv6 link-local address of p2p-wlan0-13 (EUI-64): 0A:8A:94:C2:69:DB
09-05 12:12:37.527 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: Initial BSSID from IPv6 link-local: 0A:8A:94:C2:69:DB
09-05 12:12:37.529 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: onGroupInfoAvailable: SSID: DIRECT-TX-Navegadortz2, BSSID: 0A:8A:94:C2:69:DB (source=IPv6 link-local), GO: true, IFACE: p2p-wlan0-13, Freq: 5180 MHz (5GHz)
09-05 12:12:37.533 I/OPENHU  (22217): [2] 1.invoke | WifiDirectManager: Updated localDeviceAddress via requestDeviceInfo: 02:00:00:00:00:00
09-05 12:12:37.538 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: System Location Check: GPS=true, Network=true
09-05 12:12:37.538 I/OPENHU  (22217): [72] WifiDirectManager.onGroupInfoAvailable$lambda$7 | WifiDirectManager: SUCCESS - Providing credentials to listener. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=0A:8A:94:C2:69:DB, identity stable=no
09-05 12:12:37.540 I/OPENHU  (22217): [72] WifiLauncherNative.onNativeCredentials | AapService: Received WiFi credentials from manager (SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1). Updating and Triggering Poke.
09-05 12:12:37.541 I/OPENHU  (22217): [72] NativeAaHandshakeManager.updateWifiCredentials | NativeAA: Credentials updated. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=0A:8A:94:C2:69:DB, identity stable=no
09-05 12:12:37.542 I/OPENHU  (22217): [72] NativeAaHandshakeManager.triggerPoke | NativeAA: a chosen driver's wake poke is running — not replacing it with the multi-device loop.
09-05 12:12:37.543 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: BSSID read from the IPv6 link-local address of p2p-wlan0-13 (EUI-64): 0A:8A:94:C2:69:DB
09-05 12:12:37.544 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: Initial BSSID from IPv6 link-local: 0A:8A:94:C2:69:DB
09-05 12:12:37.546 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: onGroupInfoAvailable: SSID: DIRECT-TX-Navegadortz2, BSSID: 0A:8A:94:C2:69:DB (source=IPv6 link-local), GO: true, IFACE: p2p-wlan0-13, Freq: 5180 MHz (5GHz)
09-05 12:12:37.555 I/OPENHU  (22217): [73] WifiDirectManager.onGroupInfoAvailable$lambda$7 | WifiDirectManager: SUCCESS - Providing credentials to listener. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=0A:8A:94:C2:69:DB, identity stable=no
09-05 12:12:37.556 I/OPENHU  (22217): [73] WifiLauncherNative.onNativeCredentials | AapService: Received WiFi credentials from manager (SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1). Updating and Triggering Poke.
09-05 12:12:37.557 I/OPENHU  (22217): [73] NativeAaHandshakeManager.updateWifiCredentials | NativeAA: Credentials updated. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=0A:8A:94:C2:69:DB, identity stable=no
09-05 12:12:37.559 I/OPENHU  (22217): [73] NativeAaHandshakeManager.triggerPoke | NativeAA: a chosen driver's wake poke is running — not replacing it with the multi-device loop.
09-05 12:12:40.229 I/OPENHU  (22217): [55] 1.invokeSuspend | NativeAA: Attempting manual poke to motorola edge 30 neo...
09-05 12:12:40.235 I/OPENHU  (22217): [55] NativeAaHandshakeManager.pokeDevice | NativeAA: Calling socket.connect() for motorola edge 30 neo via HFP-AG (0000111f-0000-1000-8000-00805f9b34fb)...
09-05 12:12:55.638 I/OPENHU  (22217): [55] NativeAaHandshakeManager.pokeDevice | NativeAA: Calling socket.connect() for motorola edge 30 neo via HSP-AG (00001112-0000-1000-8000-00805f9b34fb)...
09-05 12:13:11.062 I/OPENHU  (22217): [55] 1.invokeSuspend | NativeAA: Manual poke to motorola edge 30 neo finished.
09-05 12:13:36.693 W/OPENHU  (22217): [2] WifiDirectManager.recoverNativeGroup | WifiDirectManager: Native AA recovery (no phone joined within 60s): recreate attempt 3/4, dropping the band request and letting this unit choose.
09-05 12:13:36.694 I/OPENHU  (22217): [2] WifiDirectManager.claimNativeCreateWindow | WifiDirectManager: a Native AA group create is claimed (recreating the group); a refresh in the next 15s waits for it.
09-05 12:13:36.695 I/OPENHU  (22217): [2] WifiDirectManager.invalidateNativeGroupCredentials | WifiDirectManager: the group is being removed (recreating the group), so its credentials are no longer handed out.
09-05 12:13:36.697 I/OPENHU  (22217): [2] WifiDirectManager.chooseNativeGroupIdentity | WifiDirectManager: group identity: asking for the kept network DIRECT-TX-Navegadortz2 again, so a phone that saved it can rejoin without being set up for a new one.
09-05 12:13:36.700 I/OPENHU  (22217): [2] WifiDirectManager.standardCreateGroup | WifiDirectManager: standard createGroup as DIRECT-TX-Navegadortz2, band left to the platform.
09-05 12:13:36.786 I/OPENHU  (22217): [2] WifiDirectManager.onStandardCreateSucceeded | WifiDirectManager: Standard createGroup SUCCESS!
09-05 12:13:36.881 I/OPENHU  (22217): [2] 1.onReceive | WifiDirectManager: Connected. Requesting info...
09-05 12:13:36.886 I/OPENHU  (22217): [2] WifiDirectManager.onConnectionInfoAvailable | WifiDirectManager: Group formed. Owner: true, GO IP: 192.168.49.1
09-05 12:13:36.890 I/OPENHU  (22217): [2] 1.invoke | WifiDirectManager: Updated localDeviceAddress via requestDeviceInfo: 02:00:00:00:00:00
09-05 12:13:36.896 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: System Location Check: GPS=true, Network=true
09-05 12:13:36.897 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump | WifiDirectManager: == BSSID source dump (iface=p2p-wlan0-14) ==
09-05 12:13:36.897 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   static override (Settings)       = 0
09-05 12:13:36.898 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   getGroupOwnerBssid()             = null
09-05 12:13:36.903 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   IPv6 link-local (p2p-wlan0-14)   = f6:3b:48:ab:79:01
09-05 12:13:36.907 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   IPv6 link-local (any p2p/ap)     = f6:3b:48:ab:79:01
09-05 12:13:36.918 W/OPENHU  (22217): [2] WifiDirectManager.getWifiDirectMac | WifiDirectManager: No valid MAC found in NetworkInterface scan for p2p-wlan0-14
09-05 12:13:36.919 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   NetworkInterface.hardwareAddress = 00:00:00:00:00:00
09-05 12:13:36.919 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   lastKnownBssid (null)            = null
09-05 12:13:36.920 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   requestDeviceInfo                = 02:00:00:00:00:00
09-05 12:13:36.921 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   group.owner.deviceAddress        = 02:00:00:00:00:00
09-05 12:13:36.923 I/OPENHU  (22217): [2] WifiDirectManager.getMacFromShell | WifiDirectManager: MAC retrieved via sysfs (p2p-wlan0-14): f6:3b:48:ab:79:01
09-05 12:13:36.924 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   sysfs / ip link                  = f6:3b:48:ab:79:01
09-05 12:13:36.925 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   Settings.Secure p2p address      = null
09-05 12:13:36.926 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump$report | WifiDirectManager:   reflection over WifiP2pGroup     = null
09-05 12:13:36.927 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump | WifiDirectManager: == end BSSID source dump ==
09-05 12:13:36.932 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: BSSID read from the IPv6 link-local address of p2p-wlan0-14 (EUI-64): F6:3B:48:AB:79:01
09-05 12:13:36.933 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: Initial BSSID from IPv6 link-local: F6:3B:48:AB:79:01
09-05 12:13:36.935 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: onGroupInfoAvailable: SSID: DIRECT-TX-Navegadortz2, BSSID: F6:3B:48:AB:79:01 (source=IPv6 link-local), GO: true, IFACE: p2p-wlan0-14, Freq: 5180 MHz (5GHz)
09-05 12:13:36.937 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: group identity ssid=DIRECT-TX-Navegadortz2 persistent=yes (netId 5) asked=persistent matchesRequest=yes bssid=F6:3B:48:AB:79:01 stable=no (same name but the BSSID moved from 0A:8A:94:C2:69:DB to F6:3B:48:AB:79:01; this unit re-addresses the group on every create) source=IPv6 link-local
09-05 12:13:36.940 W/OPENHU  (22217): [2] WifiDirectManager.logStationCoexistence | WifiDirectManager: This unit is connected to another WiFi network on 5500 MHz while hosting the WiFi Direct group on 5180 MHz. One radio has to retune between the two, which can cost the projected video and audio a few hundred milliseconds at a time. Measured units have run clean in this state, so read this as context for a report rather than as something to change.
09-05 12:13:36.941 I/OPENHU  (22217): [2] WifiDirectManager.notifyNativeGroupStarted | WifiDirectManager: Native AA WiFi Direct: 5GHz (5180 MHz), standard fallback, SSID=DIRECT-TX-Navegadortz2
09-05 12:13:36.948 I/OPENHU  (22217): [74] WifiDirectManager.onGroupInfoAvailable$lambda$7 | WifiDirectManager: SUCCESS - Providing credentials to listener. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=F6:3B:48:AB:79:01, identity stable=no
09-05 12:13:36.950 I/OPENHU  (22217): [74] WifiLauncherNative.onNativeCredentials | AapService: Received WiFi credentials from manager (SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1). Updating and Triggering Poke.
09-05 12:13:36.951 I/OPENHU  (22217): [74] NativeAaHandshakeManager.updateWifiCredentials | NativeAA: Credentials updated. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=F6:3B:48:AB:79:01, identity stable=no
09-05 12:13:37.789 I/OPENHU  (22217): [2] WifiDirectManager.onConnectionInfoAvailable | WifiDirectManager: Group formed. Owner: true, GO IP: 192.168.49.1
09-05 12:13:37.791 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: System Location Check: GPS=true, Network=true
09-05 12:13:37.796 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: BSSID read from the IPv6 link-local address of p2p-wlan0-14 (EUI-64): F6:3B:48:AB:79:01
09-05 12:13:37.797 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: Initial BSSID from IPv6 link-local: F6:3B:48:AB:79:01
09-05 12:13:37.798 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: onGroupInfoAvailable: SSID: DIRECT-TX-Navegadortz2, BSSID: F6:3B:48:AB:79:01 (source=IPv6 link-local), GO: true, IFACE: p2p-wlan0-14, Freq: 5180 MHz (5GHz)
09-05 12:13:37.802 I/OPENHU  (22217): [2] 1.invoke | WifiDirectManager: Updated localDeviceAddress via requestDeviceInfo: 02:00:00:00:00:00
09-05 12:13:37.807 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: System Location Check: GPS=true, Network=true
09-05 12:13:37.808 I/OPENHU  (22217): [76] WifiDirectManager.onGroupInfoAvailable$lambda$7 | WifiDirectManager: SUCCESS - Providing credentials to listener. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=F6:3B:48:AB:79:01, identity stable=no
09-05 12:13:37.810 I/OPENHU  (22217): [76] WifiLauncherNative.onNativeCredentials | AapService: Received WiFi credentials from manager (SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1). Updating and Triggering Poke.
09-05 12:13:37.812 I/OPENHU  (22217): [76] NativeAaHandshakeManager.updateWifiCredentials | NativeAA: Credentials updated. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=F6:3B:48:AB:79:01, identity stable=no
09-05 12:13:37.813 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: BSSID read from the IPv6 link-local address of p2p-wlan0-14 (EUI-64): F6:3B:48:AB:79:01
09-05 12:13:37.813 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: Initial BSSID from IPv6 link-local: F6:3B:48:AB:79:01
09-05 12:13:37.815 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: onGroupInfoAvailable: SSID: DIRECT-TX-Navegadortz2, BSSID: F6:3B:48:AB:79:01 (source=IPv6 link-local), GO: true, IFACE: p2p-wlan0-14, Freq: 5180 MHz (5GHz)
09-05 12:13:37.826 I/OPENHU  (22217): [77] WifiDirectManager.onGroupInfoAvailable$lambda$7 | WifiDirectManager: SUCCESS - Providing credentials to listener. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=F6:3B:48:AB:79:01, identity stable=no
09-05 12:13:37.827 I/OPENHU  (22217): [77] WifiLauncherNative.onNativeCredentials | AapService: Received WiFi credentials from manager (SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1). Updating and Triggering Poke.
09-05 12:13:37.829 I/OPENHU  (22217): [77] NativeAaHandshakeManager.updateWifiCredentials | NativeAA: Credentials updated. SSID=DIRECT-TX-Navegadortz2, IP=192.168.49.1, BSSID=F6:3B:48:AB:79:01, identity stable=no
09-05 12:13:38.957 W/OPENHU  (22217): [55] 1.invokeSuspend | NativeAA: No wake poke device selected, and poking all paired devices is on. Poking all of them...
09-05 12:13:38.965 I/OPENHU  (22217): [55] 1.invokeSuspend | NativeAA: Attempting active poke to device: motorola edge 30 neo (A0:46:5A:97:E4:95)...
09-05 12:13:38.971 I/OPENHU  (22217): [55] NativeAaHandshakeManager.pokeDevice | NativeAA: Calling socket.connect() for motorola edge 30 neo via HFP-AG (0000111f-0000-1000-8000-00805f9b34fb)...
09-05 12:13:54.407 I/OPENHU  (22217): [55] NativeAaHandshakeManager.pokeDevice | NativeAA: Calling socket.connect() for motorola edge 30 neo via HSP-AG (00001112-0000-1000-8000-00805f9b34fb)...
09-05 12:13:56.229 I/OPENHU  (22217): [2] AutomationReceiver.onReceive | AutomationReceiver: com.andrerinas.openheadunit.ACTION_LOG_MARKER
09-05 12:13:56.230 W/OPENHU  (22217): [2] AutomationEffectRunner.run | AutomationMarker: R9-end
09-05 12:14:09.806 I/OPENHU  (22217): [55] 1.invokeSuspend | NativeAA: Attempting active poke to device: POCO X3 NFC (DC:B7:2E:5E:4E:59)...
09-05 12:14:09.816 I/OPENHU  (22217): [55] NativeAaHandshakeManager.pokeDevice | NativeAA: Calling socket.connect() for POCO X3 NFC via HFP-AG (0000111f-0000-1000-8000-00805f9b34fb)...
09-05 12:14:25.207 I/OPENHU  (22217): [55] NativeAaHandshakeManager.pokeDevice | NativeAA: Calling socket.connect() for POCO X3 NFC via HSP-AG (00001112-0000-1000-8000-00805f9b34fb)...
09-05 12:14:36.983 W/OPENHU  (22217): [2] WifiDirectManager.recoverNativeGroup | WifiDirectManager: Native AA recovery (no phone joined within 60s): recreate attempt 4/4, dropping the band request and letting this unit choose.
09-05 12:14:36.983 I/OPENHU  (22217): [2] WifiDirectManager.claimNativeCreateWindow | WifiDirectManager: a Native AA group create is claimed (recreating the group); a refresh in the next 15s waits for it.
09-05 12:14:36.984 I/OPENHU  (22217): [2] WifiDirectManager.invalidateNativeGroupCredentials | WifiDirectManager: the group is being removed (recreating the group), so its credentials are no longer handed out.
09-05 12:14:36.987 I/OPENHU  (22217): [2] WifiDirectManager.chooseNativeGroupIdentity | WifiDirectManager: group identity: asking for the kept network DIRECT-TX-Navegadortz2 again, so a phone that saved it can rejoin without being set up for a new one.
09-05 12:14:36.989 I/OPENHU  (22217): [2] WifiDirectManager.standardCreateGroup | WifiDirectManager: standard createGroup as DIRECT-TX-Navegadortz2, band left to the platform.
09-05 12:14:37.089 I/OPENHU  (22217): [2] WifiDirectManager.onStandardCreateSucceeded | WifiDirectManager: Standard createGroup SUCCESS!
09-05 12:14:37.179 I/OPENHU  (22217): [2] 1.onReceive | WifiDirectManager: Connected. Requesting info...
09-05 12:14:37.184 I/OPENHU  (22217): [2] WifiDirectManager.onConnectionInfoAvailable | WifiDirectManager: Group formed. Owner: true, GO IP: 192.168.49.1
09-05 12:14:37.188 I/OPENHU  (22217): [2] 1.invoke | WifiDirectManager: Updated localDeviceAddress via requestDeviceInfo: 02:00:00:00:00:00
09-05 12:14:37.194 I/OPENHU  (22217): [2] WifiDirectManager.onGroupInfoAvailable | WifiDirectManager: System Location Check: GPS=true, Network=true
09-05 12:14:37.195 I/OPENHU  (22217): [2] WifiDirectManager.logBssidSourceDump | WifiDirectManager: == BSSID source dump (iface=p2p-wlan0-15) ==
